CONTRACT_KEY,EMP_CODE,CONTRACT_START_DATE,CONTRACT_END_DATE,PAID_HOURS,QUALIFDESCRIPTION
135872_20191001_29991231,135872,2022-01-30,,50.0,employé
135873_20181001_20220302,135873,2018-10-01,2022-03-02,100.0,employé
135873_20181001_29991231,135873,2022-03-03,,100.0,prépensionné
135874_20181001_20220114,135874,2018-10-01,2022-01-14,100.0,employé
135874_20181001_29991231,135874,2022-01-15,,100.0,prépensionné
135875_20210401_29991231,135875,2021-04-01,,100.0,etudiant mensuel
135876_20181001_29991231,135876,2018-10-01,,100.0,employé
135877_20191001_29991231,135877,2019-10-01,,100.0,employé
135878_20210401_29991231,135878,2021-04-01,,100.0,etudiant mensuel
135879_20191001_20220218,135879,2019-10-01,2022-02-18,100.0,employé
135879_20191001_20220226,135879,2022-02-19,2022-02-26,80.0,employé
135879_20191001_29991231,135879,2022-02-27,,100.0,employé
135880_20191001_20220325,135880,2019-10-01,2022-03-25,100.0,employé
135880_20191001_29991231,135880,2022-03-26,,50.0,employé
135881_20191001_29991231,135881,2019-10-01,,100.0,employé
135882_20210101_29991231,135882,2021-01-01,,100.0,employé
151811_20211201_29991231,151811,2021-12-01,,100.0,administrateur
151902_20190701_29991231,151902,2022-10-15,,100.0,prépensionné
151903_20220101_29991231,151903,2022-01-01,,100.0,etudiant mensuel
151904_20190701_29991231,151904,2019-07-01,,100.0,employé
151905_20200701_29991231,151905,2020-07-01,,100.0,employé
151906_20220101_29991231,151906,2022-01-01,,100.0,etudiant mensuel
151907_20200701_29991231,151907,2020-07-01,,100.0,employé
151908_20200701_20221225,151908,2020-07-01,2022-12-25,100.0,employé
151908_20200701_29991231,151908,2022-12-26,,50.0,employé
151909_20200701_20221118,151909,2020-07-01,2022-11-18,100.0,employé
151909_20200701_20221126,151909,2022-11-19,2022-11-26,80.0,employé
151909_20200701_29991231,151909,2022-11-27,,100.0,employé
151910_20220101_20220930,151910,2022-01-01,2022-09-30,100.0,employé
151910_20220101_29991231,151910,2022-10-01,,100.0,prépensionné
146689_20200401_20220818,146689,2020-04-01,2022-08-18,100.0,employé
146689_20200401_20220826,146689,2022-08-19,2022-08-26,80.0,employé
146689_20200401_29991231,146689,2022-08-27,,100.0,employé
146690_20200401_20220925,146690,2020-04-01,2022-09-25,100.0,employé
146690_20200401_29991231,146690,2022-09-26,,50.0,employé
146691_20200401_29991231,146691,2020-04-01,,100.0,employé
146692_20210701_29991231,146692,2021-07-01,,100.0,employé
149411_20200101_29991231,149411,2020-01-01,,100.0,administrateur
149951_20210701_29991231,149951,2021-07-01,,100.0,employé
149971_20210101_29991231,149971,2021-01-01,,100.0,administrateur
149971_20210101_29991231,149971,2021-01-01,,100.0,agent administratif
150031_20210601_29991231,150031,2021-06-01,,100.0,employé
150051_20210101_29991231,150051,2021-01-01,,100.0,administrateur
150051_20210101_29991231,150051,2021-01-01,,100.0,agent administratif
138002_20210901_29991231,138002,2021-09-01,,100.0,employé
138062_20220101_29991231,138062,2022-01-01,,100.0,employé
139105_20211001_29991231,139105,2021-10-01,,100.0,employé
139106_20210101_29991231,139106,2021-01-01,,100.0,employé
139122_20210801_29991231,139122,2021-08-01,,100.0,employé
209_20200101_20220528,209,2020-01-01,2022-05-28,100.0,employé
209_20200101_20220828,209,2022-06-01,2022-08-28,100.0,prépensionné
209_20200101_29991231,209,2022-09-01,,100.0,prépensionné
210_20220101_29991231,210,2022-01-01,,100.0,prépensionné
211_20220501_20220430,211,2022-04-01,2022-04-30,100.0,employé
211_20220401_20220430,211,2022-04-01,2022-04-30,100.0,employé
211_20220501_20220828,211,2022-05-01,2022-08-28,50.0,employé
211_20220401_20220828,211,2022-05-01,2022-08-28,50.0,employé
211_20220501_29991231,211,2022-09-01,,50.0,employé
211_20220401_29991231,211,2022-09-01,,50.0,employé
211_20220501_29991231,211,2022-05-01,,50.0,employé
211_20220401_29991231,211,2022-05-01,,50.0,employé
212_20190101_20220330,212,2019-01-01,2022-03-30,100.0,employé
212_20190101_20220930,212,2022-04-01,2022-09-30,100.0,prépensionné
151911_20200701_20221029,151911,2020-07-01,2022-10-29,50.0,employé
151911_20200701_29991231,151911,2022-10-30,,50.0,employé
151912_20211001_29991231,151912,2021-10-01,,100.0,employé
151971_20211201_29991231,151971,2021-12-01,,100.0,administrateur
154871_20230101_29991231,154871,2023-01-01,,100.0,administrateur
150211_20210101_29991231,150211,2021-01-01,,100.0,administrateur
150211_20210101_29991231,150211,2021-01-01,,100.0,agent administratif
212_20190101_29991231,212,2022-10-01,,100.0,prépensionné
213_20190101_20220330,213,2019-01-01,2022-03-30,100.0,employé
213_20190101_20220930,213,2022-04-01,2022-09-30,100.0,employé
213_20190101_29991231,213,2022-10-01,,100.0,employé
214_20190101_20220930,214,2019-01-01,2022-09-30,100.0,employé
214_20190101_29991231,214,2022-10-01,,100.0,employé
215_20200101_20220930,215,2020-01-01,2022-09-30,100.0,employé
215_20200101_29991231,215,2022-10-01,,100.0,employé
216_20200101_20220930,216,2020-01-01,2022-09-30,100.0,employé
216_20200101_29991231,216,2022-10-01,,100.0,employé
217_20200101_20220930,217,2020-01-01,2022-09-30,100.0,employé
217_20200101_29991231,217,2022-10-01,,100.0,employé
218_20200101_20220930,218,2020-01-01,2022-09-30,100.0,employé
218_20200101_29991231,218,2022-10-01,,100.0,employé
219_20200101_20220330,219,2020-01-01,2022-03-30,100.0,employé
219_20200101_20220430,219,2022-04-01,2022-04-30,50.0,employé
219_20200101_20220602,219,2022-05-01,2022-06-02,50.0,employé
219_20200101_20220930,219,2022-06-03,2022-09-30,80.0,employé
219_20200101_29991231,219,2022-10-01,,50.0,employé
220_20200101_20220514,220,2020-01-01,2022-05-14,100.0,employé
220_20200101_20220602,220,2022-05-15,2022-06-02,50.0,employé
220_20200101_20220930,220,2022-06-03,2022-09-30,50.0,employé
220_20200101_29991231,220,2022-10-01,,50.0,employé
227_20190101_20220409,227,2019-01-01,2022-04-09,50.0,employé
227_20190101_20220430,227,2022-04-10,2022-04-30,50.0,employé
227_20190101_20220602,227,2022-05-01,2022-06-02,50.0,employé
227_20190101_20220930,227,2022-06-03,2022-09-30,50.0,employé
227_20190101_29991231,227,2022-10-01,,50.0,employé
228_20190101_20220528,228,2019-01-01,2022-05-28,100.0,employé
228_20190101_20220602,228,2022-06-01,2022-06-02,80.0,employé
228_20190101_20220930,228,2022-06-03,2022-09-30,80.0,employé
228_20190101_29991231,228,2022-10-01,,80.0,employé
229_20200101_20220417,229,2020-01-01,2022-04-17,100.0,employé
229_20200101_20220618,229,2022-04-18,2022-06-18,80.0,employé
229_20200101_20220818,229,2022-06-19,2022-08-18,100.0,employé
229_20200101_20220930,229,2022-08-19,2022-09-30,100.0,prépensionné
229_20200101_29991231,229,2022-10-01,,100.0,prépensionné
230_20190101_20220330,230,2019-01-01,2022-03-30,50.0,employé
230_20190101_29991231,230,2022-04-01,,100.0,employé
231_20210101_29991231,231,2021-01-01,,100.0,employé
232_20170101_29991231,232,2017-01-01,,100.0,prépensionné
233_20210101_29991231,233,2021-01-01,,100.0,employé
234_20210101_29991231,234,2021-01-01,,100.0,employé
235_20210101_29991231,235,2021-01-01,,100.0,employé
236_20210101_29991231,236,2021-01-01,,100.0,employé
238_20210101_20220528,238,2021-01-01,2022-05-28,100.0,employé
238_20210101_29991231,238,2022-06-01,,80.0,employé
239_20210701_20220330,239,2021-07-01,2022-03-30,100.0,employé
239_20210701_29991231,239,2022-04-01,,100.0,prépensionné
240_20200101_20220429,240,2020-01-01,2022-04-29,50.0,employé
240_20200101_29991231,240,2022-04-30,,50.0,employé
244_20190101_20220602,244,2019-01-01,2022-06-02,100.0,employé
244_20190101_29991231,244,2022-06-03,,100.0,prépensionné
245_20190101_20220414,245,2019-01-01,2022-04-14,100.0,employé
158405_20191001_20221230,158405,2019-10-01,2022-12-30,100.0,employé
158405_20191001_20230630,158405,2023-01-01,2023-06-30,100.0,prépensionné
158405_20191001_29991231,158405,2023-07-01,,100.0,prépensionné
158409_20201001_20230630,158409,2020-10-01,2023-06-30,100.0,employé
158409_20201001_29991231,158409,2023-07-01,,100.0,employé
163717_20201001_20230117,163717,2020-10-01,2023-01-17,100.0,employé
163717_20201001_20230318,163717,2023-01-18,2023-03-18,80.0,employé
163717_20201001_20230701,163717,2023-03-19,2023-07-01,100.0,employé
163718_20191001_20221230,163718,2019-10-01,2022-12-30,50.0,employé
163718_20191001_20230416,163718,2023-04-01,2023-04-16,100.0,employé
163719_20201001_20230401,163719,2020-10-01,2023-04-01,50.0,employé
163719_20201001_29991231,163719,2023-01-02,,100.0,employé
163720_20211001_20230228,163720,2021-10-01,2023-02-28,100.0,employé
163720_20211001_29991231,163720,2023-03-01,,80.0,employé
159931_20230101_29991231,159931,2023-01-01,,100.0,cadre
163721_20220401_20221230,163721,2022-04-01,2022-12-30,100.0,employé
163721_20220401_29991231,163721,2023-04-01,,100.0,prépensionné
163722_20201001_20230129,163722,2020-10-01,2023-01-29,50.0,employé
163722_20201001_29991231,163722,2023-01-30,,50.0,employé
163723_20191001_20230302,163723,2019-10-01,2023-03-02,100.0,employé
163723_20191001_29991231,163723,2023-03-03,,100.0,prépensionné
162511_20220217_29991231,162511,2022-02-17,,100.0,administrateur
162511_20220101_29991231,162511,2022-02-17,,100.0,administrateur
163724_20191001_20230114,163724,2019-10-01,2023-01-14,100.0,employé
163724_20191001_29991231,163724,2023-01-15,,100.0,employé
163725_20220401_29991231,163725,2022-04-01,,100.0,etudiant mensuel
163726_20191001_29991231,163726,2019-10-01,,100.0,employé
163727_20201001_29991231,163727,2020-10-01,,100.0,employé
163728_20220401_20230701,163728,2022-04-01,2023-07-01,100.0,employé
140362_20220215_29991231,140362,2022-04-20,,100.0,administrateur
163691_20211001_29991231,163691,2021-10-01,,100.0,employé
163692_20171001_29991231,163692,2017-10-01,,100.0,prépensionné
163693_20211001_29991231,163693,2021-10-01,,100.0,employé
163694_20211001_29991231,163694,2021-10-01,,100.0,employé
163695_20211001_20230701,163695,2021-10-01,2023-07-01,100.0,employé
163696_20211001_20230701,163696,2021-10-01,2023-07-01,100.0,employé
163697_20211001_20230228,163697,2021-10-01,2023-02-28,100.0,employé
163697_20211001_20230701,163697,2023-03-01,2023-07-01,80.0,employé
163698_20211001_20211030,163698,2021-10-01,2021-10-30,100.0,etudiant mensuel
163698_20211001_20230130,163698,2023-01-25,2023-01-30,100.0,employé
163699_20230116_29991231,163699,2021-10-01,,30.0,employé
163699_20211001_29991231,163699,2021-10-01,,30.0,employé
163699_20211001_29991231,163699,2021-10-01,,30.0,employé
163699_20211001_29991231,163699,2021-10-01,,30.0,employé
163699_20230116_29991231,163699,2021-10-01,,50.0,employé
163699_20211001_29991231,163699,2021-10-01,,50.0,employé
163699_20211001_29991231,163699,2021-10-01,,50.0,employé
163699_20211001_29991231,163699,2021-10-01,,50.0,employé
163699_20230116_20230115,163699,2021-10-01,2023-01-15,20.0,employé
163699_20211001_20230115,163699,2021-10-01,2023-01-15,20.0,employé
163699_20211001_20230115,163699,2021-10-01,2023-01-15,20.0,employé
163699_20211001_20230115,163699,2021-10-01,2023-01-15,20.0,employé
163699_20230116_29991231,163699,2023-01-16,,20.0,employé
163699_20211001_29991231,163699,2023-01-16,,20.0,employé
163699_20211001_29991231,163699,2023-01-16,,20.0,employé
163699_20211001_29991231,163699,2023-01-16,,20.0,employé
163700_20230401_20230102,163700,2023-04-01,2023-01-02,0.1,employé
163700_20230401_20230109,163700,2023-01-09,2023-01-09,0.1,employé
163700_20230401_20230116,163700,2023-01-16,2023-01-16,0.1,employé
163700_20230401_29991231,163700,2023-01-23,,100.0,employé
163701_20230401_20230701,163701,2023-04-01,2023-07-01,100.0,employé
163702_20201001_20230228,163702,2020-10-01,2023-02-28,100.0,employé
163702_20201001_20230701,163702,2023-03-01,2023-07-01,100.0,etudiant horaire
163703_20201001_20230228,163703,2020-10-01,2023-02-28,100.0,employé
158371_20211001_29991231,158371,2021-10-01,,100.0,employé
158391_20171001_29991231,158391,2017-10-01,,100.0,prépensionné
158392_20211001_29991231,158392,2021-10-01,,100.0,employé
158393_20211001_29991231,158393,2021-10-01,,100.0,employé
158394_20211001_29991231,158394,2021-10-01,,100.0,employé
158395_20211001_20230401,158395,2021-10-01,2023-04-01,100.0,employé
158396_20211001_20230228,158396,2021-10-01,2023-02-28,100.0,employé
158396_20211001_20230401,158396,2023-03-01,2023-04-01,80.0,employé
158398_20230116_29991231,158398,2021-10-01,,30.0,employé
158398_20211001_29991231,158398,2021-10-01,,30.0,employé
158398_20211001_29991231,158398,2021-10-01,,30.0,employé
158398_20211001_29991231,158398,2021-10-01,,30.0,employé
158398_20230116_29991231,158398,2021-10-01,,50.0,employé
158398_20211001_29991231,158398,2021-10-01,,50.0,employé
158398_20211001_29991231,158398,2021-10-01,,50.0,employé
158398_20211001_29991231,158398,2021-10-01,,50.0,employé
158398_20230116_20230115,158398,2021-10-01,2023-01-15,20.0,employé
158398_20211001_20230115,158398,2021-10-01,2023-01-15,20.0,employé
158398_20211001_20230115,158398,2021-10-01,2023-01-15,20.0,employé
158398_20211001_20230115,158398,2021-10-01,2023-01-15,20.0,employé
158398_20230116_29991231,158398,2023-01-16,,20.0,employé
158398_20211001_29991231,158398,2023-01-16,,20.0,employé
158398_20211001_29991231,158398,2023-01-16,,20.0,employé
158398_20211001_29991231,158398,2023-01-16,,20.0,employé
158399_20230101_20230102,158399,2023-01-01,2023-01-02,0.1,employé
158399_20230101_20230109,158399,2023-01-09,2023-01-09,0.1,employé
158399_20230101_20230116,158399,2023-01-16,2023-01-16,0.1,employé
158399_20230101_29991231,158399,2023-01-23,,100.0,employé
158404_20230201_20230130,158404,2023-01-01,2023-01-30,100.0,employé
158404_20230101_20230130,158404,2023-01-01,2023-01-30,100.0,employé
158404_20230201_20230528,158404,2023-02-01,2023-05-28,50.0,employé
158404_20230101_20230528,158404,2023-02-01,2023-05-28,50.0,employé
158404_20230201_29991231,158404,2023-06-01,,50.0,employé
158404_20230101_29991231,158404,2023-06-01,,50.0,employé
158404_20230201_29991231,158404,2023-02-01,,50.0,employé
158404_20230101_29991231,158404,2023-02-01,,50.0,employé
158444_20201001_20230301,158444,2020-10-01,2023-03-01,100.0,employé
158811_20230201_29991231,158811,2023-02-01,,100.0,cadre
160011_20220101_20091231,160011,2009-08-01,2009-12-31,100.0,cadre
160011_20190925_20091231,160011,2009-08-01,2009-12-31,100.0,cadre
160011_20090801_20091231,160011,2009-08-01,2009-12-31,100.0,cadre
160011_20220101_20211231,160011,2019-09-25,2021-12-31,100.0,cadre
160011_20190925_20211231,160011,2019-09-25,2021-12-31,100.0,cadre
160011_20090801_20211231,160011,2019-09-25,2021-12-31,100.0,cadre
160011_20220101_29991231,160011,2022-01-01,,100.0,cadre
160011_20190925_29991231,160011,2022-01-01,,100.0,cadre
160011_20090801_29991231,160011,2022-01-01,,100.0,cadre
160631_20230101_29991231,160631,2023-01-01,,100.0,employé
162371_20230101_29991231,162371,2023-01-01,,100.0,employé
162511_20220217_20220131,162511,2022-01-01,2022-01-31,100.0,administrateur
162511_20220101_20220131,162511,2022-01-01,2022-01-31,100.0,administrateur
163703_20201001_20230416,163703,2023-03-01,2023-04-16,100.0,employé
163704_20221001_29991231,163704,2022-10-01,,100.0,prépensionné
163705_20230201_20230130,163705,2023-04-01,2023-01-30,100.0,employé
163705_20230401_20230130,163705,2023-04-01,2023-01-30,100.0,employé
163705_20230201_20230528,163705,2023-02-01,2023-05-28,50.0,employé
163705_20230401_20230528,163705,2023-02-01,2023-05-28,50.0,employé
163705_20230201_29991231,163705,2023-06-01,,50.0,employé
163705_20230401_29991231,163705,2023-06-01,,50.0,employé
163705_20230201_29991231,163705,2023-02-01,,50.0,employé
163705_20230401_29991231,163705,2023-02-01,,50.0,employé
163706_20191001_20221230,163706,2019-10-01,2022-12-30,100.0,employé
163706_20191001_20230930,163706,2023-04-01,,100.0,prépensionné
163706_20191001_29991231,163706,2023-07-01,,100.0,prépensionné
163707_20191001_20221230,163707,2019-10-01,2022-12-30,100.0,employé
163707_20191001_20230930,163707,2023-04-01,,100.0,employé
163707_20191001_29991231,163707,2023-07-01,,100.0,employé
163708_20191001_20230930,163708,2019-10-01,,100.0,employé
160291_20230101_29991231,160291,2023-01-01,,100.0,employé
160551_20230101_29991231,160551,2023-01-01,,100.0,employé
139322_20220104_20211231,139322,2021-12-15,2021-12-31,100.0,employé
139322_20211215_20211231,139322,2021-12-15,2021-12-31,100.0,employé
139322_20210101_20211231,139322,2021-12-15,2021-12-31,100.0,employé
139322_20220104_29991231,139322,2022-01-04,,100.0,employé
139322_20211215_29991231,139322,2022-01-04,,100.0,employé
139322_20210101_29991231,139322,2022-01-04,,100.0,employé
160771_20190925_29991231,160771,2019-09-25,,100.0,cadre
160771_20090801_29991231,160771,2019-09-25,,100.0,cadre
163708_20191001_29991231,163708,2023-07-01,,100.0,employé
163709_20201001_29991231,163709,2020-10-01,,100.0,employé
163710_20201001_20230930,163710,2020-10-01,,100.0,employé
163710_20201001_29991231,163710,2023-07-01,,100.0,employé
163711_20201001_20230701,163711,2020-10-01,2023-07-01,100.0,employé
163712_20201001_20230930,163712,2020-10-01,,100.0,employé
163712_20201001_29991231,163712,2023-07-01,,100.0,employé
163713_20201001_20221230,163713,2020-10-01,2022-12-30,100.0,employé
163713_20201001_20230130,163713,2023-04-01,2023-01-30,50.0,employé
163713_20201001_20230302,163713,2023-02-01,2023-03-02,50.0,employé
163713_20201001_20230930,163713,2023-03-03,,80.0,employé
163714_20201001_20230302,163714,2023-02-15,2023-03-02,50.0,employé
163714_20201001_20230930,163714,2023-03-03,,50.0,employé
163713_20201001_29991231,163713,2023-07-01,,50.0,employé
