POSITION,PROMOTION,ASSIGNMENTs,SALARY,SENIORITY_YEARS,GENDER,ABSENCES,TURNOVER
logistics,0,3,medium,7.0,1,186.6942374533668,yes
retail,0,3,medium,7.0,0,186.733069207067,yes
operations,1,3,medium,8.0,0,190.07876153428148,yes
admin,0,3,high,8.0,0,187.70089737329047,yes
operations,0,4,medium,7.0,0,187.35579209455284,yes
retail,0,4,medium,8.0,0,187.7489767566624,yes
operations,0,3,low,7.0,1,186.93566158734976,yes
finance,0,4,low,8.0,0,188.93868146896,yes
retail,0,4,medium,7.0,1,187.1187232775877,yes
engineering,0,3,medium,8.0,1,188.2915359384505,yes
retail,0,4,medium,8.0,1,188.68668144104225,yes
operations,0,3,medium,8.0,0,188.53092277265296,yes
operations,0,3,medium,7.0,0,187.1260841408343,yes
marketing,0,3,medium,8.0,0,188.23181996633565,yes
sales,0,4,medium,8.0,0,188.7209133116137,yes
retail,0,3,high,7.0,0,186.41076139784064,yes
engineering,0,3,high,7.0,0,186.8908456842809,yes
finance,0,3,medium,8.0,0,189.6401650058482,yes
IT,0,4,medium,7.0,0,186.4798636338679,yes
support,0,3,high,8.0,0,187.625964702219,yes
support,0,3,medium,8.0,0,188.92547493554736,yes
sales,0,3,medium,7.0,0,186.82432664010727,yes
sales,0,3,medium,7.0,0,186.30291543680823,yes
sales,0,3,low,7.0,0,187.0271311251503,yes
IT,0,4,medium,7.0,0,187.325054746834,yes
sales,0,2,medium,8.0,0,187.78074933583747,yes
logistics,0,3,medium,8.0,0,188.2044015081732,yes
marketing,0,2,medium,7.0,0,186.85929724703257,yes
marketing,0,3,low,7.0,1,186.4989083594151,yes
sales,0,3,medium,8.0,0,188.53521948958087,yes
retail,0,3,medium,7.0,0,187.01722427389623,yes
engineering,0,3,low,8.0,1,189.22665713174337,yes
engineering,0,3,medium,8.0,0,187.92112189096008,yes
operations,0,3,medium,8.0,0,188.8454652296783,yes
retail,0,3,medium,7.0,0,186.3485636252788,yes
operations,0,3,medium,8.0,0,188.07362228482745,yes
sales,0,3,medium,8.0,0,188.0928675990733,yes
sales,0,4,medium,7.0,0,186.6432888146598,yes
sales,1,4,medium,8.0,0,188.02805997826653,yes
engineering,0,3,medium,8.0,1,188.0821421721586,yes
sales,0,3,medium,7.0,0,187.1334891676311,yes
support,0,4,medium,7.0,1,186.7114310285956,yes
support,0,3,medium,8.0,0,188.1673346164968,yes
finance,0,3,medium,8.0,0,189.58981457555527,yes
operations,0,3,medium,8.0,0,188.47114440142107,yes
finance,0,3,medium,8.0,0,189.6685560034053,yes
retail,0,3,high,8.0,0,188.10899217205767,yes
support,0,3,medium,8.0,0,187.65998151447496,yes
sales,0,3,medium,8.0,0,188.61231652227315,yes
retail,0,4,low,7.0,0,185.8587192044052,yes
engineering,0,3,low,7.0,0,187.36984382024147,yes
operations,0,3,medium,7.0,0,185.7072734757738,yes
retail,0,3,low,7.0,0,187.2618574805477,no
engineering,0,3,medium,8.0,0,187.9456394109829,yes
engineering,0,4,medium,7.0,1,186.8137300740752,yes
support,0,3,medium,8.0,1,188.27802729138148,yes
sales,0,4,medium,8.0,0,187.98061569837444,yes
engineering,0,3,low,7.0,0,187.1564047198452,yes
retail,0,3,medium,7.0,1,186.1780914858536,yes
sales,0,4,high,8.0,0,188.35871786830927,yes
retail,0,3,low,8.0,1,187.5769480459041,yes
engineering,0,3,medium,7.0,0,187.279305922602,yes
retail,0,4,medium,8.0,0,188.1519084518568,yes
marketing,0,4,high,8.0,1,188.0666965464107,yes
finance,0,3,high,7.0,0,186.6627255360688,yes
IT,0,3,low,7.0,0,186.9988168643527,yes
marketing,0,2,medium,8.0,0,187.56639135728017,yes
support,0,3,high,7.0,1,186.81906093458863,yes
marketing,0,3,high,7.0,0,186.13677192670053,yes
finance,0,3,low,8.0,1,188.12871890289856,yes
operations,0,4,medium,8.0,0,187.6417364954616,yes
engineering,0,3,medium,7.0,1,186.7399238880245,yes
sales,0,4,medium,7.0,1,186.9181222523603,yes
sales,0,4,medium,8.0,0,189.3737762446111,yes
retail,0,4,high,7.0,1,186.095035736042,yes
admin,0,3,medium,8.0,0,188.42551389345445,yes
engineering,0,3,high,7.0,0,186.55329072028667,yes
retail,0,3,medium,8.0,0,187.5697834459064,yes
sales,0,3,medium,8.0,0,187.588809146375,yes
operations,0,3,low,8.0,0,187.76444067117856,yes
sales,0,3,medium,7.0,0,186.84844850267567,yes
marketing,0,3,low,7.0,1,185.81958994548475,yes
retail,0,4,medium,8.0,0,188.07881688712465,yes
IT,0,4,medium,8.0,0,187.952975164076,yes
IT,0,4,medium,8.0,0,188.4994701636211,yes
retail,0,4,high,8.0,0,188.6311773809041,yes
IT,0,3,medium,8.0,0,187.8711137618361,yes
engineering,0,3,medium,8.0,1,188.30762292554792,yes
retail,0,4,high,8.0,1,189.1120292775869,yes
engineering,0,3,medium,8.0,0,188.2834776381696,yes
IT,0,3,medium,7.0,0,186.69831046998863,yes
marketing,1,3,medium,7.0,0,187.27050188456408,yes
admin,0,2,medium,7.0,0,187.23325314410752,yes
sales,0,3,low,8.0,0,189.59133216119056,yes
sales,0,3,medium,8.0,0,188.0212744220567,yes
operations,0,3,low,8.0,1,187.9754723706506,yes
retail,0,4,medium,7.0,0,185.8696554920552,yes
engineering,0,4,medium,8.0,1,188.5807054686076,yes
retail,0,3,medium,7.0,0,186.1808224842135,yes
retail,0,3,medium,7.0,0,185.3916981846792,yes
retail,0,3,medium,8.0,0,188.1577588561278,yes
retail,0,3,medium,7.0,1,185.93440500619008,yes
marketing,0,3,low,8.0,1,188.01717519079347,yes
engineering,0,3,medium,7.0,0,187.32332492834408,yes
IT,0,2,medium,7.0,0,185.99859543961747,yes
finance,0,2,medium,7.0,0,186.82194854206816,yes
sales,0,3,medium,7.0,0,187.30906380045067,yes
retail,1,3,medium,8.0,0,187.81015546366547,yes
sales,0,4,low,8.0,0,188.4830379469036,yes
admin,0,3,medium,7.0,0,187.36142254969272,yes
retail,0,4,medium,7.0,0,187.3579961367968,yes
sales,0,3,medium,7.0,0,186.40869828966527,yes
sales,0,4,medium,7.0,0,187.3240023688801,yes
retail,0,2,medium,7.0,1,187.2694218063864,yes
retail,0,3,low,8.0,0,187.52029578095656,yes
sales,0,3,medium,7.0,0,186.0226252781493,yes
engineering,0,3,medium,8.0,0,188.28195269984795,yes
retail,0,3,medium,7.0,0,187.0614228228044,yes
engineering,0,4,medium,7.0,1,187.12219667155875,yes
engineering,0,3,medium,7.0,1,187.4300017984745,yes
operations,0,4,medium,7.0,0,187.28073093204563,yes
operations,0,3,low,8.0,1,187.9674500457636,yes
engineering,0,3,medium,8.0,0,188.23762372634445,yes
support,0,4,medium,8.0,0,188.2981111776217,yes
admin,0,3,high,8.0,1,188.4259687504271,yes
operations,0,4,medium,8.0,0,188.1920161452153,yes
operations,0,4,medium,8.0,0,188.7950152902636,yes
engineering,0,3,medium,7.0,0,187.01596005701663,yes
sales,0,3,medium,8.0,0,189.8665511834448,yes
engineering,0,3,low,8.0,0,188.9098144134876,yes
logistics,0,2,medium,8.0,0,188.34926813502503,yes
admin,0,4,medium,7.0,0,185.05337316470573,yes
retail,0,3,medium,7.0,0,187.22146354940685,yes
sales,0,4,medium,7.0,1,186.50190382948367,yes
marketing,0,4,medium,7.0,0,186.48298899034344,yes
IT,0,4,low,8.0,1,189.01146274557385,yes
support,0,3,medium,7.0,0,187.3739400192124,yes
support,0,3,medium,8.0,0,188.0254512140497,yes
sales,0,3,high,8.0,1,188.2215464708929,yes
engineering,0,3,medium,8.0,0,188.5348038423976,yes
support,0,3,medium,7.0,0,187.0547745353292,yes
operations,0,4,medium,7.0,0,187.12457105527747,yes
sales,0,4,high,8.0,0,188.4760649371429,yes
marketing,0,3,medium,8.0,0,188.1758545028815,yes
operations,0,3,low,7.0,0,186.90055041709724,yes
admin,0,3,medium,8.0,0,188.5573364659564,yes
sales,0,4,medium,7.0,0,186.9035251543748,yes
retail,0,3,low,7.0,0,187.02036058240404,yes
IT,0,3,medium,7.0,0,186.8028003527461,yes
sales,0,3,low,8.0,0,187.5779254905965,yes
sales,0,3,medium,8.0,0,188.70312446245856,yes
operations,0,3,medium,8.0,0,188.15442124322487,yes
sales,1,4,medium,8.0,0,188.55473692095973,yes
IT,0,2,medium,7.0,0,185.96165309984863,yes
support,0,4,medium,7.0,0,186.90563744457444,yes
operations,0,4,medium,8.0,0,188.4884243967747,yes
finance,0,3,high,7.0,1,187.48706001209,yes
sales,0,2,medium,8.0,0,188.1955756466837,yes
engineering,0,3,medium,8.0,0,188.91857012897069,yes
retail,0,4,high,7.0,0,186.96237015251305,yes
operations,0,4,medium,7.0,0,185.9819916583208,yes
operations,0,3,low,7.0,0,187.1008420895878,yes
operations,0,3,medium,7.0,0,187.2669704306864,yes
sales,0,3,medium,8.0,0,187.60396098382265,yes
engineering,0,3,medium,8.0,1,188.3833039538149,yes
retail,0,4,medium,8.0,0,187.59761491327947,yes
marketing,0,4,medium,8.0,0,187.54900149613465,yes
operations,0,4,medium,8.0,0,187.90095140528507,yes
support,0,4,low,8.0,1,188.3310027928117,yes
engineering,0,3,medium,7.0,0,187.13411810773823,yes
operations,0,4,medium,7.0,0,186.04076316195992,yes
finance,0,2,medium,8.0,0,188.8920601483676,yes
engineering,0,4,high,7.0,0,186.8750684596296,yes
engineering,0,3,medium,7.0,0,186.91155710127344,yes
retail,0,3,low,9.0,0,190.7235767593241,yes
operations,0,2,medium,7.0,0,187.04305811853152,yes
retail,0,4,medium,7.0,0,187.1005582995318,yes
marketing,0,3,medium,7.0,0,187.20216889766,yes
sales,0,4,medium,7.0,1,187.38934951980187,yes
sales,0,2,high,8.0,0,188.04881413631287,yes
engineering,0,3,medium,8.0,1,188.26660539495072,yes
engineering,0,3,low,8.0,0,187.6284723724824,yes
support,0,3,medium,8.0,0,187.6444008062843,yes
admin,0,3,medium,8.0,0,188.1983718132969,yes
admin,0,4,medium,7.0,0,187.06440613373667,yes
sales,0,3,medium,7.0,0,186.12444336163705,yes
marketing,0,2,low,7.0,0,186.27916194621508,yes
engineering,0,4,medium,8.0,0,188.04338710908712,yes
support,0,4,medium,8.0,0,187.93071462298195,yes
retail,0,3,low,8.0,1,188.00944452843584,yes
marketing,0,3,low,8.0,0,188.6997371328208,yes
sales,0,3,medium,7.0,0,186.2236015609988,yes
marketing,0,3,medium,7.0,0,186.5555263147868,yes
operations,0,3,low,7.0,1,186.41606550924715,yes
IT,0,4,medium,7.0,0,187.1530874887707,yes
engineering,0,4,medium,7.0,0,187.14066087917672,yes
engineering,0,4,medium,7.0,0,186.8257455976809,yes
sales,0,3,medium,6.0,0,184.31694708118505,yes
sales,0,3,medium,8.0,0,188.01572999723152,yes
operations,0,4,medium,7.0,1,187.12035972222867,yes
support,0,3,medium,7.0,0,187.27356517496463,yes
operations,0,3,medium,7.0,0,187.2241209236647,yes
support,0,3,medium,7.0,0,186.3904399241116,yes
retail,0,4,medium,8.0,0,189.7556052916974,yes
operations,0,3,medium,8.0,1,188.02123688166049,yes
operations,0,4,high,8.0,1,188.6917740397587,yes
logistics,0,2,medium,8.0,0,187.69432983956008,yes
sales,0,5,low,8.0,0,188.7362106090488,yes
sales,0,4,high,7.0,1,187.0012162411679,yes
operations,0,3,high,7.0,0,186.1822840500136,yes
finance,1,4,high,7.0,0,186.8518785325913,yes
retail,0,3,medium,7.0,0,186.1965280310617,yes
engineering,0,5,medium,8.0,0,187.86335716336112,yes
retail,0,2,low,9.0,1,190.9889567076147,yes
operations,0,3,medium,8.0,1,188.46130414538885,yes
operations,0,3,low,7.0,0,186.89242851304985,yes
operations,0,3,low,8.0,0,187.6107747362946,yes
retail,0,3,high,7.0,0,187.18000050512487,yes
support,1,3,medium,7.0,1,187.33783959590988,yes
sales,0,3,medium,7.0,0,186.939001893744,yes
operations,0,4,medium,7.0,0,187.2387629709901,yes
operations,0,4,medium,8.0,0,188.96300511779825,yes
engineering,0,3,low,7.0,0,186.3527617940242,yes
operations,0,3,high,7.0,0,187.4138950715344,yes
operations,0,4,medium,8.0,0,187.77740982672407,yes
retail,0,4,low,8.0,1,188.7002919260136,yes
admin,0,4,medium,7.0,0,185.8345290649857,yes
marketing,0,3,medium,7.0,0,186.7670313625061,yes
support,0,3,medium,7.0,0,187.30669082922265,yes
marketing,0,3,high,7.0,0,187.28245598189545,yes
engineering,0,2,medium,8.0,0,188.31110715455952,yes
sales,0,4,medium,7.0,0,186.6375759033737,yes
engineering,0,3,medium,7.0,0,186.6994687923818,yes
engineering,0,3,low,8.0,0,187.95640748018133,yes
retail,0,4,medium,8.0,0,187.8822232775672,yes
support,0,3,medium,7.0,0,186.57205349603427,yes
support,0,3,low,8.0,0,189.57701694760507,yes
logistics,0,3,medium,8.0,0,187.8346982981941,yes
finance,0,3,medium,7.0,0,186.3910537036642,yes
engineering,0,2,low,8.0,0,187.7801131189184,yes
operations,0,4,medium,8.0,0,187.54099045488064,yes
retail,0,3,high,8.0,1,187.66905611586705,yes
admin,0,3,medium,7.0,1,187.3860406112645,yes
operations,0,3,medium,7.0,0,187.1867102726255,yes
logistics,0,3,medium,8.0,0,187.95651446639303,yes
IT,0,3,medium,8.0,0,188.79583399301552,yes
retail,0,4,medium,8.0,1,187.62788915319328,yes
retail,0,4,medium,8.0,1,188.75495139877296,yes
operations,0,3,medium,8.0,0,189.2579624995552,yes
retail,0,3,medium,8.0,0,189.1825851864768,yes
operations,1,3,low,7.0,0,186.4632922611593,yes
engineering,0,4,high,7.0,0,186.10775547408952,yes
sales,0,4,low,7.0,0,186.9068977870589,yes
sales,0,3,medium,7.0,0,186.9206301607637,yes
operations,0,3,high,7.0,0,185.90967841839927,yes
retail,0,3,medium,8.0,0,189.07484188205007,yes
retail,0,3,medium,7.0,0,186.65127931447373,yes
sales,0,2,high,8.0,0,188.3100544718497,yes
retail,0,3,low,8.0,0,188.3941783632452,yes
retail,0,4,high,8.0,0,187.9345851645499,yes
engineering,0,3,medium,7.0,0,187.2441717184089,yes
engineering,0,3,high,7.0,0,185.8784187305285,yes
support,0,3,low,7.0,0,187.1106744714619,yes
engineering,0,2,medium,8.0,1,189.5206648428796,yes
engineering,0,4,medium,8.0,1,187.560482508821,yes
admin,0,3,high,8.0,0,188.3063124532846,yes
admin,0,3,medium,8.0,1,189.1127725617021,yes
sales,0,3,medium,8.0,0,187.57847657997823,yes
finance,0,4,medium,8.0,1,188.1224663502926,yes
admin,0,4,low,7.0,0,186.45817730991027,yes
finance,0,4,high,8.0,0,188.6390678553706,yes
retail,0,4,medium,8.0,0,188.1805769343689,yes
sales,1,3,high,8.0,0,188.8247252278427,yes
retail,0,3,medium,7.0,1,187.16967409104663,yes
engineering,0,4,medium,7.0,0,186.45321344469068,yes
operations,0,3,medium,7.0,1,186.58653686634904,yes
logistics,0,3,medium,8.0,0,188.47099700351768,yes
operations,0,3,medium,7.0,1,186.907464304256,yes
sales,0,3,low,8.0,0,188.4675712598656,yes
operations,0,4,low,7.0,1,187.2140054749195,yes
sales,1,3,medium,8.0,0,188.75257099726687,yes
operations,0,3,high,7.0,1,187.47700223382805,yes
engineering,0,3,medium,8.0,0,187.69434288846423,yes
support,0,4,medium,8.0,0,188.24405438340816,yes
sales,0,4,low,8.0,0,189.02926328617616,yes
support,0,3,medium,8.0,1,188.2818614075828,yes
retail,0,3,medium,7.0,0,186.6949235750708,yes
IT,0,3,high,7.0,0,187.3972148336079,yes
retail,0,3,low,8.0,0,187.6266934313979,yes
sales,0,2,medium,8.0,0,188.13599240878293,yes
retail,1,3,medium,8.0,1,187.9659531836861,yes
operations,0,3,medium,7.0,0,185.8422939125513,yes
admin,0,3,medium,7.0,0,187.41906232978351,yes
marketing,0,4,low,8.0,0,188.8806570536201,yes
engineering,0,3,high,7.0,0,187.1649799625296,yes
support,0,3,low,8.0,1,189.46025478457872,yes
retail,0,3,medium,7.0,0,186.9153422455316,yes
support,0,3,medium,8.0,0,188.50689648948656,yes
engineering,0,4,medium,8.0,0,187.53874079483305,yes
operations,0,3,medium,8.0,1,188.3907149398873,yes
retail,0,3,medium,7.0,0,187.262232451814,yes
IT,0,3,medium,8.0,1,188.71669396266407,yes
marketing,0,4,high,7.0,0,186.8545067073175,yes
sales,0,3,high,8.0,0,189.2600625258862,yes
retail,0,3,medium,8.0,0,187.6989046885636,yes
engineering,0,3,medium,8.0,0,188.15608505957104,yes
operations,0,3,medium,7.0,1,187.0138105475672,yes
retail,0,3,low,7.0,0,187.25947382886145,yes
IT,0,4,high,7.0,0,187.0780405148999,yes
sales,0,3,medium,7.0,0,187.00528251868764,yes
retail,0,3,medium,8.0,0,187.81522932917213,yes
retail,0,4,medium,8.0,0,187.93452199055253,yes
operations,0,3,medium,7.0,0,186.24971258107885,yes
logistics,0,3,low,7.0,1,187.0382956056848,yes
retail,0,3,medium,7.0,0,187.1370657933103,yes
marketing,0,3,medium,7.0,0,186.22060439734952,yes
engineering,0,3,medium,8.0,0,187.6917256970807,yes
sales,0,3,high,7.0,0,186.3643067470979,yes
sales,0,3,medium,7.0,0,187.2776456214509,yes
sales,0,4,high,8.0,0,188.6711588518264,yes
finance,0,3,medium,7.0,0,186.81334647750623,yes
operations,0,3,medium,8.0,0,187.576640622126,yes
retail,0,3,medium,8.0,0,187.7196701895208,yes
operations,0,3,medium,8.0,0,188.9630108643093,yes
finance,0,4,medium,8.0,0,189.5990324230785,yes
admin,0,3,medium,7.0,0,186.7109805169177,yes
sales,0,4,medium,8.0,0,188.02271443010773,yes
retail,0,3,medium,8.0,1,188.66301164808,no
operations,0,4,medium,8.0,0,189.9797475733781,yes
marketing,0,3,medium,8.0,0,188.5673643499714,yes
engineering,0,4,medium,7.0,0,186.8182889688009,yes
operations,0,4,medium,8.0,0,187.99443884722075,no
retail,0,3,medium,7.0,0,186.8185872731947,yes
retail,0,4,low,7.0,1,186.287109022135,yes
admin,0,4,medium,8.0,0,187.6225292934031,yes
admin,0,4,medium,8.0,0,189.2560318397599,yes
operations,0,3,medium,8.0,0,189.4205477404172,yes
retail,0,4,medium,8.0,0,188.8228153644633,yes
operations,0,3,medium,8.0,0,188.43180799378104,yes
operations,0,3,medium,8.0,0,188.51193640473232,yes
sales,0,3,low,7.0,0,186.5618419746362,yes
marketing,0,2,medium,8.0,1,189.6304685384003,yes
operations,0,3,medium,7.0,1,187.0632282944043,yes
operations,0,2,medium,8.0,0,188.6654155526222,yes
support,0,4,medium,8.0,1,188.3038955485059,yes
retail,0,3,medium,8.0,0,188.27297912529875,yes
retail,0,4,high,7.0,1,187.24230904919563,yes
IT,0,3,medium,7.0,0,187.30665843223963,yes
sales,0,3,low,8.0,0,189.35852350447004,yes
operations,0,3,medium,8.0,0,187.71308716203595,yes
finance,0,3,medium,7.0,1,187.4850043131148,yes
retail,0,3,medium,7.0,0,185.542915272106,yes
operations,0,3,medium,8.0,1,187.628702722989,yes
sales,0,3,medium,7.0,0,186.61774935282315,yes
retail,0,3,high,8.0,0,187.7915418851885,yes
retail,0,4,medium,8.0,0,188.02891466327804,yes
marketing,0,3,low,8.0,0,187.8186679598459,yes
retail,0,4,low,8.0,0,187.53661327355195,yes
engineering,0,3,medium,7.0,1,186.8305780975897,yes
finance,0,4,medium,7.0,0,186.8496691570405,yes
sales,0,3,medium,8.0,0,188.4342933043509,yes
operations,0,2,medium,8.0,0,189.0321837324592,yes
marketing,0,3,medium,8.0,0,188.5823511571168,yes
sales,0,3,high,8.0,1,188.0226795558881,yes
support,0,3,medium,8.0,0,187.6847893457538,yes
sales,0,3,medium,8.0,0,187.83960277026213,yes
admin,0,3,medium,7.0,1,187.23632198908177,yes
logistics,0,4,medium,8.0,1,188.3364613273393,yes
IT,0,3,low,7.0,0,185.0612878655729,yes
engineering,0,3,medium,8.0,0,187.7313771098802,yes
retail,0,3,low,8.0,0,188.07554695980923,yes
engineering,0,3,medium,8.0,0,188.8587229479029,yes
sales,0,4,low,7.0,0,187.04118806516803,yes
sales,0,4,medium,7.0,0,187.26214738462124,yes
engineering,0,3,medium,7.0,0,187.23548898740032,yes
marketing,0,3,high,8.0,0,187.6333947785817,yes
retail,0,3,low,8.0,0,189.62715720208743,yes
sales,0,4,medium,8.0,0,188.17593138545527,yes
engineering,0,3,high,8.0,0,187.7394417284882,yes
support,0,4,low,8.0,1,188.5702645301509,yes
operations,0,3,medium,7.0,0,186.5407300938645,yes
sales,0,3,medium,8.0,0,188.52455602144173,yes
operations,0,3,medium,8.0,0,187.57054934938617,yes
operations,0,3,medium,8.0,0,187.64303582487173,yes
marketing,0,3,low,8.0,0,189.04881083098564,yes
sales,0,3,high,7.0,0,187.0541203181144,yes
sales,0,2,medium,8.0,0,188.16131339067744,yes
operations,0,3,low,8.0,0,188.63889398703407,yes
marketing,0,3,low,8.0,1,188.1581338171557,yes
logistics,0,3,medium,7.0,0,187.14223590888992,yes
admin,0,3,low,7.0,0,187.45101514817333,yes
support,0,3,medium,8.0,0,187.712589443971,yes
admin,0,3,high,8.0,0,188.630092757042,yes
engineering,0,4,medium,7.0,1,186.74262018784344,yes
sales,0,3,medium,7.0,0,187.3063460133824,yes
sales,0,2,medium,8.0,1,187.9515714904365,yes
IT,0,4,medium,8.0,0,188.39544723718703,yes
operations,0,3,medium,8.0,0,187.5534236305056,yes
retail,0,3,high,7.0,0,186.63423122851643,yes
retail,0,3,medium,7.0,0,186.8162949012525,yes
support,0,3,medium,8.0,0,187.7659642714532,yes
engineering,0,3,high,8.0,0,189.3277230784968,yes
engineering,0,3,medium,8.0,1,189.38641581072656,yes
operations,0,3,medium,7.0,0,186.8568759979917,yes
support,0,4,medium,8.0,0,187.52216567935696,yes
sales,0,3,medium,7.0,0,187.4238282807225,yes
retail,0,2,medium,8.0,0,187.8870715877613,yes
marketing,0,3,low,8.0,0,189.4434785564654,yes
retail,0,4,low,8.0,0,188.1958726001114,yes
logistics,0,4,low,8.0,0,188.35520424975465,yes
sales,0,3,medium,8.0,1,188.4657019665036,yes
operations,0,3,medium,8.0,0,188.6607790532015,yes
admin,1,3,medium,8.0,0,187.5831954597244,yes
sales,0,3,medium,7.0,0,186.69588855329016,yes
retail,0,4,medium,7.0,0,186.2319293184692,yes
operations,0,3,medium,8.0,0,188.85063952283096,yes
sales,0,3,medium,7.0,1,186.8904002141241,yes
sales,0,3,low,7.0,1,187.14966933234743,yes
engineering,0,3,medium,7.0,0,187.2184510069061,yes
operations,0,2,low,8.0,0,188.6490899044225,yes
engineering,0,3,low,8.0,0,187.74910700862057,yes
retail,0,3,low,7.0,0,187.3397310376075,yes
admin,0,4,low,8.0,0,189.5937692954089,yes
admin,0,4,medium,7.0,0,187.3211936488605,yes
sales,0,3,medium,8.0,0,188.3764548041894,yes
retail,0,4,low,7.0,0,187.0961705329654,yes
sales,0,3,medium,7.0,0,186.38942394393413,yes
engineering,0,4,medium,7.0,0,187.05610667829703,yes
support,0,2,medium,8.0,0,187.84111400828863,yes
engineering,0,3,medium,7.0,1,187.09054567258755,yes
marketing,0,2,medium,7.0,0,186.6657887178771,yes
engineering,0,3,medium,7.0,0,187.41084814024745,yes
engineering,0,3,medium,8.0,0,189.16888915680823,yes
sales,0,3,medium,7.0,1,186.68670398499177,yes
support,0,3,medium,8.0,0,188.6185224438969,yes
retail,0,4,medium,8.0,0,187.55630134990497,yes
marketing,0,2,medium,7.0,0,187.2625712635553,yes
sales,0,3,medium,7.0,0,186.96054256993747,yes
