POSITION,PROMOTION,ASSIGNMENTs,SALARY,SENIORITY_YEARS,GENDER,ABSENCES,TURNOVER
operations,0,3,medium,7.0,0,186.79618497144088,no
marketing,0,5,medium,8.0,1,187.77273236028933,no
sales,0,3,medium,5.0,0,180.10368663551586,yes
operations,0,2,high,9.0,0,191.6437823945913,no
operations,0,3,medium,3.0,0,173.1853746319864,no
support,0,3,medium,7.0,0,184.883492400454,no
operations,0,3,high,7.0,0,185.44482220823264,no
engineering,0,4,medium,9.0,0,191.21719154485675,no
sales,0,3,medium,8.0,0,188.54000642746016,no
sales,0,4,high,5.0,1,179.5407442179132,yes
engineering,0,3,low,7.0,0,185.7497746207299,yes
sales,0,3,low,6.0,0,181.94429714995928,no
marketing,0,3,medium,8.0,1,189.0097141459213,no
support,0,3,medium,5.0,1,178.9329147369247,no
marketing,0,3,high,7.0,0,186.3263984844697,no
engineering,0,3,medium,5.0,0,180.491923422966,no
sales,0,3,medium,6.0,0,181.5674231396298,no
engineering,0,4,high,6.0,0,182.8858585371374,no
retail,0,3,low,10.0,0,194.3143085506688,no
logistics,0,4,medium,8.0,0,187.5376385596872,yes
retail,0,3,medium,6.0,1,181.8003067260593,no
marketing,0,4,medium,6.0,0,183.66972336208323,no
sales,0,3,medium,7.0,0,187.469976085116,no
retail,0,4,medium,6.0,0,182.5272356073837,no
logistics,0,5,medium,6.0,0,184.37683021487493,yes
retail,0,3,medium,5.0,0,178.58031846061382,no
marketing,0,4,high,5.0,0,181.39611250088672,no
sales,0,4,high,9.0,0,192.3447816051756,no
finance,0,3,low,4.0,0,178.26491194703337,no
engineering,0,3,medium,4.0,1,176.7393708536449,yes
sales,0,4,medium,5.0,1,180.4949223621231,yes
sales,0,3,medium,5.0,1,179.39009200925298,no
retail,0,4,medium,8.0,0,188.1519084518568,yes
marketing,0,3,medium,6.0,0,183.6170235128622,yes
operations,0,3,medium,6.0,0,183.3911025567513,no
sales,0,3,high,4.0,0,178.36861273630777,yes
support,0,3,medium,7.0,1,187.156728981874,yes
sales,0,2,medium,8.0,0,188.21274803601844,no
logistics,0,3,medium,5.0,1,181.06889634383845,no
engineering,0,4,medium,8.0,1,188.20270407480328,no
sales,0,3,medium,6.0,1,182.2748923336393,no
logistics,0,2,medium,5.0,0,179.20335629954275,no
retail,0,3,medium,6.0,0,181.5077823530929,yes
sales,0,3,high,5.0,0,181.32981668695552,no
operations,0,3,medium,7.0,0,184.6091260054318,no
admin,0,3,medium,8.0,0,190.0844448401264,no
operations,0,4,medium,9.0,0,192.0215556235678,no
sales,0,3,medium,7.0,0,187.17197968902445,no
engineering,0,3,high,6.0,0,182.5057139907992,yes
engineering,0,4,high,7.0,0,187.3403329752553,no
operations,0,4,high,10.0,0,195.732134531738,no
sales,0,3,medium,7.0,1,184.9522795453856,no
support,0,3,low,7.0,0,185.31308550429767,no
engineering,0,3,medium,4.0,0,178.20746361346795,no
IT,0,3,medium,6.0,0,182.3430266351528,no
operations,0,3,medium,6.0,0,182.707090223708,no
operations,0,2,medium,6.0,0,181.8434836773905,no
operations,0,2,medium,8.0,0,188.71868392043547,yes
engineering,0,3,medium,5.0,0,179.8593046640349,yes
operations,0,3,medium,6.0,0,183.5250757310315,no
sales,0,3,high,5.0,0,180.64865326347643,no
engineering,0,3,medium,9.0,0,191.63521828181345,no
retail,0,4,medium,5.0,0,180.37193646259743,no
engineering,0,3,low,6.0,0,183.67588055634047,no
sales,0,4,medium,5.0,0,180.43208910414427,no
operations,0,3,medium,5.0,1,180.26299791409173,no
support,0,3,low,7.0,0,187.1131005506834,yes
engineering,0,3,high,8.0,0,189.43508593617068,no
sales,0,3,medium,5.0,0,180.338553429918,no
retail,0,3,high,5.0,0,178.61372283188246,yes
operations,0,3,medium,6.0,1,182.8460414406327,no
support,0,3,medium,5.0,0,179.87410208970317,no
retail,0,3,medium,7.0,0,185.91738228267863,yes
sales,0,3,low,7.0,0,185.80866894440385,no
finance,0,3,medium,6.0,1,182.06758165109616,no
marketing,0,4,medium,6.0,0,183.75221705559133,no
operations,0,3,medium,5.0,0,181.456029478733,no
sales,0,4,low,7.0,1,184.8241990192528,no
marketing,0,3,medium,7.0,0,186.49882521247287,no
sales,0,4,medium,7.0,1,187.22975099229487,yes
sales,0,3,high,5.0,0,180.27502647792187,no
marketing,0,3,medium,8.0,0,190.19931122187467,no
admin,0,3,medium,6.0,1,183.1578446762689,no
retail,0,3,medium,7.0,0,184.73612606264288,no
sales,0,3,medium,5.0,0,180.92455736936824,no
operations,0,4,medium,8.0,0,188.392341455148,no
support,0,2,medium,6.0,0,182.5283672044591,no
retail,0,3,medium,7.0,0,186.733069207067,yes
sales,0,2,medium,8.0,1,187.9515714904365,yes
operations,0,3,low,7.0,0,185.6654923240245,no
admin,0,4,medium,3.0,0,174.77495598183208,no
retail,0,4,high,8.0,0,188.33549488703508,yes
retail,0,3,medium,6.0,0,183.88081288205325,no
operations,0,3,high,5.0,0,181.39903374276213,no
engineering,0,3,high,4.0,0,176.37267901796187,yes
retail,0,4,high,4.0,0,177.84584256417386,no
marketing,0,4,medium,6.0,0,182.5188232685213,no
retail,0,3,medium,5.0,0,181.0763202763193,no
admin,0,4,medium,7.0,0,186.8023464375494,no
retail,0,3,low,8.0,0,190.2403540778597,no
engineering,0,3,high,4.0,0,178.24047662943917,no
sales,0,3,medium,6.0,0,183.49704663809203,no
sales,0,3,medium,4.0,0,177.2769082135738,no
support,0,3,medium,7.0,0,185.08944114624592,no
IT,0,2,medium,7.0,0,186.31932510065465,no
engineering,0,5,medium,8.0,0,190.04051517703505,no
support,0,4,medium,6.0,0,183.7312665395306,no
retail,0,3,low,5.0,0,180.8964481838493,yes
sales,0,3,medium,8.0,0,187.5467609955228,yes
sales,0,3,medium,6.0,1,183.009504938066,no
operations,0,3,medium,9.0,0,191.59798926699128,no
operations,0,3,medium,6.0,0,182.7081489616225,no
sales,0,3,medium,9.0,0,192.1602518407093,no
retail,0,3,medium,8.0,0,188.86260497484025,no
operations,0,2,low,6.0,0,183.4998824868997,yes
sales,0,2,high,6.0,0,182.9160224978156,no
IT,0,3,medium,6.0,0,181.61592688357905,no
operations,0,3,low,6.0,0,183.08539670514463,no
sales,0,3,low,4.0,0,176.7696096885492,no
operations,0,4,low,8.0,1,188.7412531050644,yes
operations,0,4,medium,8.0,0,188.65284845369456,yes
sales,0,3,medium,7.0,1,187.1155608454743,no
support,0,4,high,8.0,0,187.7982634599444,yes
support,0,3,high,6.0,0,181.85033629812693,no
marketing,0,3,medium,7.0,0,185.18814912095309,no
operations,0,3,medium,8.0,0,187.57787539353748,yes
IT,0,2,medium,6.0,1,181.7286640492169,no
engineering,0,3,medium,4.0,0,178.4437628324879,no
marketing,0,3,low,8.0,0,188.6997371328208,yes
sales,0,3,high,6.0,1,182.9422815373024,no
support,0,3,low,5.0,1,178.60254731141757,no
engineering,0,4,high,8.0,0,188.90683520747544,yes
IT,0,3,medium,5.0,0,179.59874462353724,yes
retail,0,4,medium,6.0,0,181.8215067887921,no
finance,0,4,high,7.0,0,185.8521503495816,no
sales,0,3,high,7.0,1,185.51306426911103,no
engineering,0,3,low,6.0,0,182.550162132862,yes
engineering,0,4,medium,7.0,0,187.406470329336,yes
sales,0,3,low,6.0,0,182.6381718909036,no
retail,0,4,medium,8.0,0,188.6589148523183,yes
support,0,3,medium,7.0,0,187.30669082922265,yes
IT,1,2,medium,7.0,0,185.5209083364884,no
sales,0,3,medium,9.0,0,192.57646286882712,no
operations,0,4,medium,6.0,0,182.816291692566,no
retail,0,3,medium,7.0,0,186.58554273178063,no
engineering,0,3,low,7.0,0,187.2719279510677,yes
finance,0,3,medium,6.0,0,183.7194842312231,yes
support,0,3,high,7.0,1,186.683029667152,yes
retail,0,4,medium,7.0,0,187.3747709092811,yes
retail,0,4,high,8.0,0,189.7590464575148,no
operations,0,3,medium,4.0,1,177.93602946724798,no
operations,0,3,medium,5.0,1,178.98635470773098,no
IT,0,3,medium,5.0,0,180.71684937097643,yes
sales,0,3,medium,6.0,0,183.0014691881194,yes
support,0,3,medium,8.0,0,188.3435577184999,yes
logistics,0,3,medium,7.0,1,184.71961156359745,yes
sales,0,2,medium,10.0,0,196.2801290324172,no
support,0,3,medium,5.0,1,181.25804504783912,no
sales,0,3,low,6.0,1,184.39796690829064,no
engineering,0,4,medium,8.0,0,188.2086139088526,yes
IT,0,3,medium,8.0,1,188.8686671898446,yes
engineering,0,2,medium,5.0,1,179.87336413300983,no
finance,0,4,medium,7.0,0,184.8848049138037,no
marketing,0,4,medium,7.0,1,187.43668038934845,yes
operations,0,4,high,7.0,0,185.38584931301293,no
sales,0,3,low,7.0,1,186.3730784774572,no
sales,0,4,medium,8.0,0,188.18470657027564,yes
IT,0,3,medium,8.0,0,188.9421107055341,yes
sales,0,3,medium,7.0,0,187.3969718991464,yes
sales,0,4,medium,5.0,0,179.33132363881006,no
engineering,0,2,low,5.0,0,180.2183991159124,no
engineering,1,3,medium,7.0,0,185.5585230190908,no
engineering,0,3,medium,8.0,0,189.4147569160588,no
marketing,0,4,medium,7.0,0,185.60508369620183,yes
operations,0,2,medium,6.0,0,183.4628767499408,no
marketing,0,2,medium,9.0,0,192.91977284266648,no
support,0,3,medium,5.0,0,179.16364730697282,no
finance,0,4,medium,9.0,0,193.38824375966783,no
sales,0,3,medium,5.0,1,180.15571742404305,no
engineering,0,4,low,6.0,0,182.23490522011977,no
marketing,0,4,low,6.0,0,184.0607365370125,no
engineering,0,3,medium,8.0,0,187.71587582954123,yes
logistics,0,3,medium,4.0,1,178.04113477897175,no
finance,0,5,medium,7.0,0,185.2346455724344,yes
finance,0,3,medium,6.0,0,183.6442963691772,yes
retail,1,4,medium,8.0,0,189.0346073240627,no
retail,0,3,low,5.0,1,180.4658514225497,no
support,0,3,low,8.0,0,188.53017097952707,no
sales,0,4,medium,6.0,0,182.7940758950212,no
marketing,0,3,medium,6.0,0,184.0294962144744,yes
IT,0,2,medium,7.0,0,185.96165309984863,yes
IT,0,3,medium,9.0,0,190.66606003659487,no
engineering,1,4,medium,7.0,0,185.66001663558623,no
retail,0,4,medium,6.0,0,184.013617969696,yes
retail,0,3,medium,7.0,0,187.3757248297344,no
marketing,1,3,medium,5.0,1,181.0974408584841,no
engineering,0,3,low,5.0,1,181.06967054381488,no
sales,0,3,medium,7.0,0,185.8953300035463,no
operations,0,4,medium,4.0,0,178.22392060201202,no
sales,0,3,medium,7.0,0,185.58776547978945,yes
sales,0,4,medium,10.0,1,194.67915144036468,no
IT,0,4,medium,8.0,1,188.31773580337148,yes
operations,0,3,medium,9.0,0,192.7501555620504,no
operations,0,3,medium,8.0,1,189.7702445896308,no
marketing,0,3,medium,4.0,0,178.3694285102017,no
engineering,0,3,medium,6.0,0,182.21000486853617,yes
operations,0,4,medium,8.0,0,189.47814237512893,yes
admin,0,3,medium,8.0,0,188.22842602189053,no
operations,0,3,low,7.0,0,186.53100819063803,yes
retail,1,3,medium,6.0,0,182.3422539856144,no
retail,0,3,medium,7.0,0,185.68944544048847,no
support,0,3,medium,6.0,1,182.2891204053757,no
sales,0,4,medium,7.0,0,185.9059523579145,no
marketing,0,3,medium,7.0,1,187.0653107479208,no
engineering,0,4,low,5.0,0,180.8567333580611,no
sales,0,3,medium,6.0,0,184.31694708118505,yes
marketing,0,4,medium,6.0,0,184.08873572386904,no
support,0,3,medium,5.0,0,179.09542865475646,no
engineering,0,3,medium,4.0,0,178.48124613210996,yes
admin,0,3,medium,6.0,0,181.9510470977063,no
retail,0,4,high,6.0,0,183.0834195233017,yes
sales,0,3,medium,5.0,0,179.9657983780382,yes
sales,0,3,medium,7.0,0,186.3452727103668,no
IT,0,3,medium,9.0,0,190.78912739628856,no
retail,0,3,medium,8.0,0,188.3545397668384,no
retail,0,3,high,7.0,0,187.04314853465087,no
retail,0,4,medium,8.0,0,189.4617710334846,no
operations,0,3,medium,5.0,0,179.67316735604325,no
operations,0,3,medium,7.0,0,187.1260841408343,yes
IT,0,3,medium,5.0,1,179.85450513138164,yes
retail,0,4,medium,5.0,1,181.29428557558805,no
retail,0,3,low,8.0,0,187.52029578095656,yes
operations,0,3,medium,8.0,0,189.5867020639052,no
engineering,0,3,medium,7.0,0,185.9459582692042,no
operations,0,3,medium,6.0,1,181.8588200761677,yes
engineering,0,3,low,6.0,0,184.09117300207245,no
retail,0,4,medium,7.0,0,186.7193626436279,no
sales,0,3,medium,7.0,1,186.55180577008795,yes
engineering,0,4,medium,8.0,0,188.22797086955632,yes
engineering,0,3,low,6.0,0,183.5045500583908,yes
sales,0,2,medium,5.0,0,179.93198087633883,no
logistics,0,3,medium,6.0,0,181.9805139228199,yes
engineering,0,3,medium,7.0,1,184.7927837034984,no
retail,0,4,high,7.0,1,187.13432087232425,yes
retail,0,3,low,6.0,1,184.38133637235023,no
finance,0,3,medium,5.0,0,179.0267443603861,no
operations,0,3,medium,10.0,1,193.9413071363916,no
sales,0,4,medium,8.0,0,187.70998952763043,no
finance,0,3,medium,5.0,1,179.0975546421863,no
sales,0,3,low,5.0,0,180.6637410889041,no
marketing,0,2,medium,8.0,1,189.6304685384003,yes
retail,0,3,medium,6.0,0,183.9287741992524,no
finance,0,3,medium,8.0,0,188.10410828052065,yes
marketing,0,4,medium,6.0,0,182.0421793861925,no
engineering,0,4,medium,5.0,0,180.4494748413155,no
engineering,0,3,medium,5.0,0,180.9433991880847,no
IT,0,4,medium,7.0,0,186.51716086196285,no
sales,0,4,medium,8.0,0,190.27811783665825,no
operations,0,3,low,8.0,0,187.76444067117856,yes
logistics,0,3,high,5.0,0,179.339857979684,no
admin,0,4,low,8.0,0,190.0813169999317,no
support,0,3,medium,8.0,0,187.97475506565385,yes
operations,0,3,high,4.0,0,177.6007822916636,no
support,0,3,medium,9.0,0,192.5624252429513,no
sales,0,5,medium,8.0,0,188.60336942663963,no
operations,0,4,medium,6.0,1,183.3076467651124,no
engineering,0,3,medium,5.0,0,180.04357611133062,no
marketing,1,3,low,7.0,0,185.1269000785127,no
marketing,0,4,medium,7.0,0,185.3851351432276,no
engineering,0,3,medium,5.0,1,179.83512677792487,no
operations,0,4,medium,9.0,0,190.91376509214103,no
sales,0,4,medium,5.0,0,178.74588551056632,yes
admin,0,4,medium,5.0,0,181.2222593305013,no
engineering,0,4,medium,8.0,0,189.40922623305207,no
engineering,0,5,medium,6.0,1,183.00757448139365,no
operations,0,3,medium,7.0,0,184.733314365867,no
marketing,0,4,low,6.0,1,183.0763511447265,no
logistics,0,2,high,8.0,1,189.07533728957165,yes
sales,0,4,medium,7.0,1,186.32649953836545,no
marketing,0,3,medium,7.0,0,185.302030608,no
logistics,0,3,medium,7.0,0,185.10656768402828,no
retail,0,4,medium,5.0,0,180.6907746258804,no
finance,0,3,medium,6.0,0,181.7659189940709,no
sales,0,3,low,5.0,0,179.84730699163345,no
engineering,0,3,medium,8.0,0,190.34507763453195,no
finance,0,3,medium,7.0,1,187.3724569597217,no
support,0,3,medium,6.0,1,181.994061680366,no
sales,0,3,high,6.0,0,183.3346353255648,yes
engineering,0,3,medium,7.0,0,187.3856126696203,yes
support,0,3,medium,6.0,0,181.93422989860085,no
sales,0,4,medium,7.0,0,185.61042641426903,no
retail,0,4,medium,9.0,0,190.60135520733243,no
engineering,0,3,high,6.0,0,182.56486971636392,no
sales,0,4,low,5.0,0,180.5143894000754,no
engineering,0,3,low,6.0,0,181.6491786045108,yes
support,0,4,medium,3.0,0,173.8729618733911,yes
IT,0,3,medium,8.0,0,188.3646411976151,yes
operations,0,4,medium,7.0,1,184.8522169838461,no
support,0,4,medium,7.0,0,187.028757236206,yes
IT,0,4,medium,9.0,0,191.51589069512767,no
sales,0,3,medium,4.0,0,177.5143926767977,no
sales,0,3,high,5.0,0,178.8567222647579,no
operations,0,3,medium,8.0,0,187.67277435504127,yes
retail,0,4,medium,9.0,0,191.6610414974296,no
sales,0,4,low,6.0,0,181.56846906173365,no
support,0,4,medium,8.0,0,188.70985461876307,yes
support,0,3,high,7.0,1,184.5391082441526,yes
support,0,4,medium,6.0,0,184.46148147357056,no
sales,0,3,medium,6.0,0,181.5736164084481,no
marketing,0,3,medium,7.0,0,184.53295523662248,no
marketing,0,3,high,5.0,0,181.04325747263115,no
marketing,0,4,medium,6.0,0,182.316769628696,no
IT,0,3,high,5.0,0,180.6268318389998,no
sales,0,4,high,6.0,0,184.2346887884494,no
admin,0,3,medium,7.0,0,185.6174472845764,no
logistics,0,4,medium,6.0,0,183.90579284309177,yes
engineering,0,4,low,4.0,0,178.21971176143666,no
sales,0,3,medium,4.0,0,176.49486188259246,yes
finance,1,3,medium,7.0,0,185.36465493616336,no
operations,0,4,medium,4.0,0,175.53042054546202,no
retail,0,3,medium,7.0,0,187.0614228228044,yes
sales,0,3,medium,6.0,0,182.10993391809325,no
retail,0,4,medium,6.0,0,181.8865835741053,no
engineering,0,3,medium,6.0,1,182.11738431063628,no
finance,0,3,high,8.0,1,189.6949883569236,no
sales,0,5,medium,6.0,0,182.48265716094468,no
sales,0,4,medium,6.0,0,184.4966324577481,yes
operations,0,3,high,7.0,0,186.92843111297324,no
retail,0,4,medium,8.0,0,188.69470086822577,yes
operations,0,4,high,9.0,0,191.9506104163925,no
engineering,0,4,medium,5.0,0,179.82321789134457,yes
retail,0,3,medium,7.0,0,187.2180734957195,no
operations,0,3,high,6.0,0,183.1482736295939,yes
sales,0,3,medium,6.0,0,182.47324701377352,no
retail,0,4,medium,7.0,0,184.83202226353933,no
admin,0,4,medium,6.0,0,181.5477563142506,no
sales,0,4,medium,7.0,0,186.6432888146598,yes
engineering,0,4,medium,10.0,0,194.61655737857083,no
retail,0,3,low,8.0,0,188.37121005240607,yes
operations,0,3,high,7.0,0,184.9968314867635,no
marketing,0,3,medium,6.0,0,182.55717730320765,no
engineering,0,3,high,6.0,0,182.10632180486337,no
admin,0,3,medium,6.0,0,181.73713900260967,no
engineering,0,3,medium,5.0,0,180.84054174060805,no
engineering,0,2,medium,6.0,0,183.8293201338909,yes
engineering,0,4,low,5.0,0,179.25695818603296,no
sales,0,3,medium,8.0,0,187.7067119858573,no
engineering,0,3,medium,6.0,0,184.2328082549172,no
sales,0,3,medium,6.0,1,181.8989553104367,no
engineering,0,2,medium,8.0,0,188.13505242426768,yes
admin,0,3,medium,7.0,0,187.36142254969272,yes
engineering,0,4,medium,6.0,0,183.8375831992005,no
engineering,0,3,medium,7.0,0,185.11607198093583,no
sales,0,4,medium,5.0,0,180.8454183356806,no
sales,0,4,medium,6.0,0,181.7365961383264,no
sales,1,4,low,6.0,0,183.3488243365045,no
support,0,3,high,7.0,0,185.81828139971387,no
sales,0,4,medium,7.0,0,186.4602839744748,yes
operations,0,3,high,5.0,0,178.58806512150247,no
IT,0,4,high,5.0,0,181.0749969049412,yes
retail,0,2,medium,10.0,0,195.721626400532,no
operations,0,3,medium,6.0,0,182.0622919211777,no
retail,0,3,medium,6.0,0,183.4086170203649,no
operations,0,3,medium,4.0,0,177.567206199935,no
admin,0,3,medium,8.0,0,187.8000688123318,no
marketing,0,4,low,7.0,1,185.6896786778738,no
engineering,1,3,medium,7.0,1,185.31748845578645,yes
operations,0,3,medium,8.0,1,187.71193762216248,no
sales,0,3,medium,7.0,1,185.2662610599395,no
sales,0,3,medium,8.0,0,188.40448788392507,no
support,0,2,medium,8.0,0,190.1059697955851,no
retail,0,3,high,5.0,0,181.142797756636,no
sales,0,3,medium,7.0,0,187.44635328961888,yes
support,0,3,medium,8.0,0,188.0587637836391,no
engineering,0,4,medium,5.0,0,179.8031675149287,no
sales,0,3,high,6.0,1,184.43730002052777,no
marketing,0,4,medium,8.0,0,188.3070574285571,yes
sales,0,4,medium,7.0,0,185.98652848937988,no
engineering,0,3,medium,9.0,0,190.96926761051623,no
engineering,0,3,medium,6.0,0,183.8593325014762,yes
finance,0,3,medium,6.0,0,182.371405782586,no
retail,0,4,medium,8.0,0,188.29190371472305,yes
sales,0,2,high,9.0,0,190.81984376565043,no
admin,0,3,medium,7.0,0,186.200334384892,yes
sales,0,3,medium,5.0,0,180.7019945608012,no
engineering,0,3,medium,9.0,0,191.887759542272,no
sales,0,2,high,5.0,0,179.3153177527045,no
sales,0,3,medium,6.0,0,183.7154045065204,no
retail,0,3,high,6.0,0,184.12482365285365,no
operations,0,3,low,7.0,0,185.9421208870401,yes
IT,0,4,medium,6.0,0,183.93101576929496,yes
sales,0,4,medium,5.0,0,179.29400843787022,yes
finance,0,5,high,7.0,0,186.66334413879048,yes
finance,0,3,medium,8.0,0,189.0706157794829,yes
retail,0,3,medium,8.0,1,188.8718414886781,no
operations,0,4,medium,6.0,0,183.66489818710053,yes
IT,0,3,high,5.0,0,181.36716711185605,no
retail,0,3,medium,8.0,0,187.80498778631096,yes
marketing,1,3,medium,6.0,1,182.55840012803924,no
operations,0,3,medium,6.0,0,182.6908232947125,no
sales,0,3,medium,8.0,0,188.52455602144173,yes
IT,0,3,low,8.0,0,188.90278518626653,yes
finance,0,4,high,5.0,0,181.4143655481905,yes
operations,0,3,high,6.0,0,181.69879950765048,no
operations,0,4,medium,5.0,0,180.99831818714887,no
marketing,0,3,medium,8.0,1,188.69550746837209,no
engineering,0,3,medium,5.0,0,179.0178064386591,no
retail,0,4,medium,7.0,0,187.0955691541104,yes
operations,0,3,medium,8.0,1,188.00408357727383,no
sales,0,3,medium,6.0,0,183.2848149802132,no
operations,0,4,high,7.0,0,187.2195688940139,yes
logistics,0,4,low,8.0,0,189.60940769207323,no
sales,0,3,medium,5.0,0,179.63423901127112,yes
IT,0,4,medium,6.0,0,183.313819579908,no
retail,0,2,medium,5.0,0,180.4799197243028,no
logistics,0,4,medium,9.0,0,193.0331781359707,no
engineering,0,3,medium,7.0,0,185.4890610999365,no
sales,0,2,medium,5.0,0,181.32829281059705,no
support,0,3,medium,6.0,1,183.31282116902503,no
finance,0,4,medium,8.0,1,188.1232765991994,no
retail,0,3,medium,8.0,0,188.6309311014556,no
marketing,0,4,medium,5.0,0,180.6229093244784,no
logistics,0,3,medium,8.0,0,188.3231666682341,yes
admin,0,3,medium,6.0,1,183.72648073768383,no
engineering,0,4,medium,7.0,0,185.01172785381945,yes
sales,0,2,medium,4.0,0,177.7408929798991,no
operations,0,4,medium,7.0,0,185.50780962378985,no
operations,0,3,medium,7.0,0,187.341698619223,no
operations,0,2,medium,5.0,1,180.41554140934304,no
sales,0,4,low,7.0,0,186.87499421614228,no
retail,0,3,low,5.0,1,179.2619898463987,no
sales,0,4,low,5.0,0,179.61469340933027,no
operations,0,3,high,8.0,0,188.8677044124163,yes
admin,0,3,medium,5.0,0,180.3404813060659,yes
engineering,0,3,medium,9.0,0,191.0326020704439,no
sales,0,3,medium,5.0,0,180.7141544275412,yes
marketing,0,3,medium,5.0,1,180.0323555193599,no
sales,0,4,medium,7.0,0,186.4574468530209,yes
